final	al final: finally, in the end	adjective				El partido final fue muy emocionante.	The final match was very exciting.
interés	interest	noun	masculine	intereses		El interés de los estudiantes por la historia es muy grande.	The students' interest in history is very big.
siguiente	following, next	adjective				El siguiente paso es importante.	The next step is important.
vista	view, sight	verb			veo, ves, ve, vemos, veis, ven	Tengo una hermosa vista desde mi ventana.	I have a beautiful view from my window.
lograr	to achieve, get, manage	verb			logro, logras, logra, logramos, lográis, logran	Lograré lograr mis objetivos.	I will achieve my goals.
demás	the rest, others	adjective				Los demás están de acuerdo.	The others are in agreement.
acuerdo	accord; de acuerdo: in agreement	noun	masculine	acuerdos		Los vecinos acordaron una solución.	The neighbors agreed on a solution.
difícil	difficult, hard	adjective				Es difícil entender el tema.	It is difficult to understand the topic.
número	number	noun	masculine	números		Los números son importantes para contar.	Numbers are important for counting.
explicar	to explain	verb			explico, explicas, explica, explicamos, explicáis, explican	Él explica la lección a sus alumnos.	He explains the lesson to his students.
negro	black	adjective				El caballo negro corre rápido.	The black horse runs fast.
fondo	bottom, end	noun	masculine	fondos		El fondo de la piscina es azul.	The bottom of the pool is blue.
camino	road, route, path	noun	masculine	caminos		El camino es largo.	The road is long.
voz	voice	noun	feminine	voces		La voz de mi madre es suave.	My mother's voice is soft.
estudio	study, learning	noun	masculine	estudios		El estudio de la historia es interesante.	Studying history is interesting.
necesario	necessary	adjective				Es necesario que vengas.	It is necessary that you come.
preguntar	to ask (a question)	verb			pregunto, preguntas, pregunta, preguntamos, preguntáis, preguntan	¿Por qué preguntas?	Why are you asking?
allá	there, over there	adverb				Voy allá.	I'm going there.
tocar	to touch, play (instrument)	verb			toco, tocas, toca, tocamos, tocáis, tocan	Ella toca el piano.	She plays the piano.
valor	value, worth	noun	masculine	valores		El valor es importante para la vida.	Value is important for life.
reconocer	to recognize, admit	verb			reconozco, reconoces, reconoce, reconocemos, reconocéis, reconocen	Reconozco tu esfuerzo.	I recognize your effort.
estudiar	to study	verb			yo estudio, tú estudias, él/ella/usted estudia, nosotros/as estudiamos, vosotros/as estudiais, ellos/ellas/ustedes estudian	Ella estudia todos los días.	She studies every day.
alcanzar	to reach, catch up with	verb			yo alcanzo, tú alcanzas, él/ella/usted alcanza, nosotros/as alcanzamos, vosotros/as alcanzáis, ellos/ellas/ustedes alcanzan	Ella alcanzó la meta.	She reached the goal.
nacer	to be born	verb			nazco, naces, nace, nacemos, nacéis, nacen	Mi hermano nació el año pasado.	My brother was born last year.
dirigir	to direct, manage	verb			dirijo, diriges, dirige, dirigimos, dirigís, dirigen	Los estudiantes dirigen la clase.	The students are leading the class.
correr	to run	verb			corro, corres, corre, corremos, corréis, corren	Los niños corren por el parque.	The children are running in the park.
medida	measure; a medida que: to the extent	noun	feminine	medidas		Tomamos medidas para mejorar la situación.	We take measures to improve the situation.
menor	younger, youngest	adjective				El niño es menor que su hermano mayor.	The child is younger than his older brother.
demasiado	too much, too many	adverb				Él come demasiado.	He eats too much.
solamente	only	adverb				Solo comemos solamente fruta.	We only eat fruit.
bueno	well...	adjective				Es bueno para la salud.	It is good for health.
utilizar	to use, utilize	verb			utilizar-o, utilizas-as, utiliza-a, utilizamos, utilizáis, utilizan	Utilizamos la computadora para trabajar.	We use the computer to work.
centro	center, middle, downtown	noun	masculine	centros		El centro de la ciudad es muy bonito.	The center of the city is very beautiful.
necesidad	necessity, need	noun	feminine	necesidades		Tengo muchas necesidades.	I have many needs.
condición	condition	noun	feminine	condiciones		La condición para entrar es tener una invitación.	The condition to enter is to have an invitation.
pagar	to pay	verb			pago, pagas, paga, pagamos, pagáis, pagan	Yo pago la cuenta.	I pay the bill.
ello	it (subj-n)	pronoun				Ello es importante.	It is important.
falta	lack, shortage	verb			yo faltó, tú faltaste, él/ella faltó, nosotros faltamos, vosotros faltasteis, ellos/ellas faltaron	No hay falta de motivación.	There is no lack of motivation.
ayudar	to help	verb			ayudo, ayudas, ayuda, ayudamos, ayudáis, ayudan	Yo ayudo a mi hermano con sus tareas.	My brother and I help each other with our homework.
diez	ten	numeral				Tengo diez libros.	I have ten books.
través	a través: across, over, through	adverb				Voy a través del bosque.	I'm going through the forest.
antiguo	old, ancient, former	adjective				Mi abuelo es muy antiguo.	My grandfather is very old.
tu	your (sg/+fam)	pronoun				Tú eres mi mejor amigo.	You are my best friend.
edad	age	noun	feminine	edades		La edad de mi abuela es de 90 años.	My grandmother's age is 90 years.
estado	state, condition, status	noun	masculine	estados		El estado es una entidad política.	The state is a political entity.
ser	being	verb			soy, eres, es, somos, sois, son	Soy una persona feliz.	I am a happy person.
gustar	to be pleasing to	verb			me gusta, te gusta, le gusta, nos gusta, os gusta, les gusta	Me gusta comer pizza.	I like to eat pizza.
puerta	door	noun	feminine	puertas		La puerta está abierta.	The door is open.
jugar	to play (sport/game)	verb			yo juego, tú juegas, él/ella juega, nosotros/as jugamos, vosotros/as jugáis, ellos/ellas juegan	Juan y yo jugamos al fútbol.	John and I are playing soccer.
cara	face, expression	noun	feminine	caras		La cara de mi hermana es muy bonita.	My sister's face is very pretty.
mí	me (obj prep)	pronoun				Mí es el mejor.	I am the best.
época	time, age, period	noun	feminine	épocas		En esta época, todos deben quedarse en casa.	At this time, everyone must stay at home.
color	color	noun	masculine	colores		El color de la pared es blanco.	The color of the wall is white.
escuchar	to listen to	verb			escucho, escuchas, escucha, escuchamos, escucháis, escuchan	Él siempre escucha la radio.	He always listens to the radio.
experiencia	experience	noun	feminine	experiencias		La experiencia es una de las mejores maestras.	Experience is one of the best teachers.
movimiento	movement	noun	masculine	movimientos		El movimiento de la tierra es muy lento.	The movement of the earth is very slow.
cumplir	to fulfill	verb			yo cumplo, tú cumples, él/ella/usted cumple, nosotros cumplimos, vosotros cumplís, ellos/ellas/ustedes cumplen	Yo cumplo mi promesa.	I fulfill my promise.
especial	special	adjective				Este regalo es especial.	This gift is special.
diferente	different, separate	adjective				Todos somos diferentes.	We are all different.
pesar	sorrow; a pesar de: in spite of	verb			pesar, pesas, pesa, pesamos, pesáis, pesan	Yo peso mi equipaje antes de salir.	I weigh my luggage before leaving.
posibilidad	possibility	noun	feminine	posibilidades		Es posible que esta posibilidad se haga realidad.	It is possible that this possibility will become a reality.
ofrecer	to offer, present	verb			ofrezco, ofreces, ofrece, ofrecemos, ofrecéis, ofrecen	Mi hermano ofrece ayuda a los vecinos.	My brother offers help to the neighbors.
descubrir	to discover	verb			descubro, descubres, descubre, descubrimos, descubrís, descubren	Ella descubrió una nueva receta.	She discovered a new recipe.
anterior	previous, preceding	adjective				El coche anterior es más grande.	The previous car is bigger.
juego	game, play, sport	noun	masculine	juegos		Los niños juegan al fútbol.	The children are playing soccer.
levantar	to raise, lift	verb			levanto, levantas, levanta, levantamos, levantáis, levantan	Él levanta la mesa para limpiar el suelo.	He lifts the table to clean the floor.
pobre	poor	adjective				Los pobres sufren mucho.	The poor suffer a lot.
aire	air, wind, appearance	noun	masculine	aires		El aire está muy limpio hoy.	The air is very clean today.
seis	six	numeral				Tengo seis hermanos.	I have six siblings.
intentar	to try, attempt	verb			intento, intentas, intenta, intentamos, intentáis, intentan	Intentaré hacerlo bien.	I will try to do it well.
guerra	war, warfare	noun	fem	guerras		La guerra es una tragedia para todos.	War is a tragedy for everyone.
junto	together with, next to	adjective				Estamos junto al mar.	We are next to the sea.
resultado	result, outcome	noun	masculine	resultados		El resultado de la prueba fue positivo.	The result of the test was positive.
usar	to use	verb			uso, usas, usa, usamos, usáis, usan	Usamos el computador para usar internet.	We use the computer to use the internet.
decidir	to decide	verb			decido, decides, decide, decidimos, decidís, deciden	Vamos a decidir qué hacer.	We are going to decide what to do.
repetir	to repeat	verb			repetiré, repetirás, repetirá, repetiremos, repetiréis, repetirán	Ella siempre repite la misma historia.	She always repeats the same story.
olvidar	to forget	verb			olvido, olvidas, olvida, olvidamos, olvidáis, olvidan	Olvidar es importante para vivir feliz.	Forgetting is important to live happily.
ley	law, bill, rule	noun	feminine	leyes		La ley es importante para la sociedad.	The law is important for society.
aspecto	aspect, appearance	noun	masculine	aspectos		El aspecto de la casa es muy bonito.	The aspect of the house is very nice.
pie	foot, base	noun	masculine	pies		El niño come una rebanada de pie.	The boy is eating a slice of pie.
valer	to be worth, cost	verb			valgo, vales, vale, valemos, valéis, valen	Él siempre vale la pena.	He always is worth it.
especie	kind, sort, species	noun	fem	especies		La especie humana es única.	The human species is unique.
comer	to eat	verb			como, comes, come, comemos, coméis, comen	Yo como una manzana todos los días.	I eat an apple every day.
servicio	service, helpfulness	noun	masculine	servicios		El servicio es excelente.	The service is excellent.
cerca	close, near	adverb				Está cerca de la estación.	It is close to the station.
mostrar	to show	verb			muestra, muestras, muestra, mostramos, mostráis, muestran	Ella mostrará la película a sus amigos.	She will show the movie to her friends.
actividad	activity, action	noun	feminine	actividades		La actividad es divertida.	The activity is fun.
tercero	third	adjective				Este tercero es el mejor.	This third one is the best.
cuál	which?	adjective				¿Cuál es tu color favorito?	Which is your favorite color?
pronto	soon, quick	adverb				Voy a llegar pronto.	I'm going to arrive soon.
ocupar	to occupy, use	verb			ocupo, ocupas, ocupa, ocupamos, ocupáis, ocupan	Él ocupa el lugar de su hermano.	He occupies his brother's place.
cuestión	question, matter	noun	feminine	cuestiones		La cuestión es importante.	The issue is important.
duda	doubt	noun	feminine	dudas		La duda me impide tomar una decisión.	The doubt prevents me from making a decision.
diferencia	difference	noun	feminine	diferencias		La diferencia entre los dos es muy grande.	The difference between the two is very big.
mañana	morning, tomorrow	adverb				Voy a la playa mañana.	I'm going to the beach tomorrow.
mover	to move, incite	verb			muevo, mueves, mueve, movemos, movéis, mueven	Muevo la silla para limpiar el suelo.	I move the chair to clean the floor.
continuar	to continue	verb			continúo, continúas, continúa, continuamos, continuáis, continúan	Continuaré mi camino.	I will continue my journey.
cantidad	quantity, amount	noun	feminine	cantidades		La cantidad de personas en la fiesta fue impresionante.	The amount of people at the party was impressive.
acción	action, act, deed	noun	feminine	acciones		La acción fue muy valiente.	The action was very brave.
suceder	to happen	verb			sucede, sucedes, sucede, sucedemos, sucedéis, suceden	Todo lo que sucede tiene una explicación.	Everything that happens has an explanation.
fijar	to set, fix, [se] notice	verb			fijo, fijas, fija, fijamos, fijáis, fijan	Ella fija la hora de la reunión.	She sets the time of the meeting.
sociedad	society	noun	feminine	sociedades		La sociedad es una institución importante.	Society is an important institution.
referir	to refer (to)	verb			refiero, refieres, refiere, referimos, referís, refieren	Me refiero a la situación.	I refer to the situation.
acercar	to come near	verb			acercaré, acercarás, acercará, acercaremos, acercaréis, acercarán	Vamos a acercar la mesa a la pared.	We are going to move the table closer to the wall.
capaz	capable, able	adjective				Es capaz de hacerlo.	He is capable of doing it.
bajo	short, low	adjective				El agua está baja.	The water is low.
libre	free, vacant	adjective				El libro es libre.	The book is free.
natural	natural	adjective				Es una persona natural.	She is a natural person.
dedicar	to dedicate, devote	verb			dedico, dedicas, dedica, dedicamos, dedicáis, dedican	Ella dedica mucho tiempo a la lectura.	She dedicates a lot of time to reading.
realmente	really, actually, in fact	adverb				Realmente me gusta el helado.	Really, I like ice cream.
peso	peso (money), weight, load	noun	masculine	pesos		El peso es una moneda mexicana.	The peso is a Mexican coin.
efecto	effect	noun	masculine	efectos		El efecto de la medicina fue inmediato.	The effect of the medicine was immediate.
objeto	object, thing	noun	masculine	objetos		El objeto es muy bonito.	The object is very pretty.
verdadero	true, real	adjective				Es una verdadero milagro.	It is a true miracle.
dónde	where?	adverb				¿Dónde estás?	Where are you?
aprender	to learn	verb			yo aprendo, tú aprendes, él/ella/usted aprende, nosotros/as aprendemos, vosotros/as aprendéis, ellos/ellas/ustedes aprenden	Yo quiero aprender español.	I want to learn Spanish.
amor	love	noun	masculine	amores		El amor es una emoción maravillosa.	Love is a wonderful emotion.
muerte	death	noun	feminine	muertes		La muerte es inevitable.	Death is inevitable.
partido	party, group, (sports) match	noun	masculine	partidos		El partido de fútbol fue muy emocionante.	The soccer game was very exciting.
económico	economic	adjective				El producto es económico.	The product is economical.
derecho	right, justice, law	adjective				El derecho es importante para la sociedad.	The right is important for society.
poder	power	verb			puedo, puedes, puede, podemos, podéis, pueden	Puedo poder hacerlo.	I can be able to do it.
importancia	importance	noun	feminine	importancias		La importancia de la educación es innegable.	The importance of education is undeniable.
sistema	system	noun	masculine	sistemas		El sistema de transporte es muy eficiente.	The transportation system is very efficient.
viaje	travel, trip	noun	masculine	viajes		El viaje fue muy divertido.	The trip was very fun.
suelo	ground, floor	noun	masculine	sueldos		El suelo está muy sucio.	The floor is very dirty.
respecto	respect, con respecto a: with regards to	noun	masculine	respectos		Respeto a todos los que me rodean.	I respect all those around me.
conocimiento	knowledge	noun	masculine	conocimientos		Tengo mucho conocimiento sobre la historia.	I have a lot of knowledge about history.
libertad	freedom, liberty	noun	feminine	libertades		La libertad es un derecho fundamental.	Freedom is a fundamental right.
encima	above, on top, in addition	adverb				Él siempre está encima de mí.	He is always on top of me.
comprar	to buy	verb			compro, compras, compra, compramos, compráis, compran	Voy a comprar una camisa.	I'm going to buy a shirt.
común	common	adjective				Los vecinos tienen muchas cosas en común.	The neighbors have many things in common.
abierto	open, unlocked	adjective				La puerta está abierta.	The door is open.
próximo	next	adjective				El próximo mes será muy divertido.	The next month will be very fun.
atención	attention	noun	feminine	atenciónes		La atención al cliente es muy importante.	Customer service is very important.
joven	young	adjective				Los jóvenes estudian mucho.	The young people study a lot.
subir	to go up	verb			subo, subes, sube, subimos, subís, suben	Subimos la montaña para ver el paisaje.	We climbed the mountain to see the landscape.
esfuerzo	effort, endeavor	noun	masculine	esfuerzos		El esfuerzo es necesario para lograr el éxito.	The effort is necessary to achieve success.
pasado	past, last	adjective				El pasado fue mejor.	The past was better.
evitar	to avoid, prevent	verb			evito, evitas, evita, evitamos, evitáis, evitan	Intento evitar los conflictos.	I try to avoid conflicts.
resto	rest, remainder, leftover	noun	masculine	restos		El resto de la comida se guardó en el refrigerador.	The rest of the food was stored in the refrigerator.
interesar	to interest	verb			me interesa, te interesa, le interesa, nos interesa, os interesa, les interesa	A mí me interesa aprender español.	I am interested in learning Spanish.
zona	area, zone	noun	feminine	zonas		La zona es muy bonita.	The area is very beautiful.
miedo	fear	noun	masculine	miedos		Tengo mucho miedo.	I have a lot of fear.
fuera	out, outside, away	adverb				Salimos fuera.	We go out.
proceso	process, procedure	noun	masculine	procesos		El proceso de aprendizaje es largo.	The learning process is long.
vivo	alive, bright	adjective				Mi abuelo es muy vivo.	My grandfather is very lively.
cerrar	to close	verb			cierro, cierras, cierra, cerramos, cerráis, cierran	Cierro la puerta antes de salir.	I close the door before leaving.
echar	to throw, cast	verb			echo, echas, echa, echamos, echáis, echan	Ella echa la basura a la papelera.	She throws the trash in the bin.
responder	to answer, respond	verb			respondo, respondes, responde, respondemos, respondéis, responden	Él responde a todas las preguntas.	He answers all the questions.
sufrir	to suffer, undergo	verb			sufro, sufres, sufre, sufrimos, sufrís, sufren	Él sufre mucho por la pérdida de su madre.	He suffers a lot from the loss of his mother.
completo	complete	adjective	masculine	completos		El vestido es completo.	The dress is complete.
minuto	minute	adjective				Tengo un minuto para hablar.	I have a minute to talk.
contrario	contrary, opposite	adjective				El contrario de la felicidad es la tristeza.	The opposite of happiness is sadness.
mesa	table, board	noun	feminine	mesas		La mesa está en la cocina.	The table is in the kitchen.
real	royal, real, authentic	adjective				El rey es muy real.	The king is very real.
ocasión	opportunity, occasion	noun	femenine	ocasiones		La ocasión es ideal para una fiesta.	The occasion is ideal for a party.
importar	to matter, import	verb			importo, importas, importa, importamos, importáis, importan	A mí me importa mucho la ecología.	I care a lot about ecology.
público	public	adjective				El público aplaudió el espectáculo.	The audience applauded the show.
obtener	to obtain	verb			obtengo, obtienes, obtiene, obtenemos, obtenéis, obtienen	Yo obtengo el premio.	I obtain the prize.
programa	program, plan	noun	masculine	programas		El programa es muy interesante.	The program is very interesting.
favor	favor, benefit	noun	masculine	favores		El favor que me hiciste fue muy grande.	The favor you did for me was very big.
lejos	far (away, off)	adverb				Él vive lejos de aquí.	He lives far from here.
siete	seven	numeral				Tengo siete hermanos.	I have seven siblings.
enorme	enormous, vast	adjective				El coche es enorme.	The car is huge.
respuesta	answer, reply	noun	feminine	respuestas		Ella da la respuesta correcta.	She gives the correct answer.
línea	line, course	noun	feminine	líneas		La línea del autobús está atascada.	The bus line is jammed.
espacio	space, room	noun	masculine	espacios		El espacio es limitado.	The space is limited.
nivel	level	noun	masculine	niveles		El nivel de la piscina es alto.	The level of the pool is high.
gobierno	government	noun	masculine	gobiernos		El gobierno es responsable de la seguridad de los ciudadanos.	The government is responsible for the safety of the citizens.
cabo	end, bit; llevar a c.: to carry out	noun	masculine	cabos		El cabo lleva la bandera.	The corporal carries the flag.
observar	to observe	verb			observo, observas, observa, observamos, observáis, observan	Observamos el paisaje desde la montaña.	We observe the landscape from the mountain.
indicar	to indicate	verb			indico, indicas, indica, indicamos, indicáis, indican	Ella indica la dirección correcta.	She indicates the correct direction.
alguien	somebody, someone, anyone	pronoun				Alguien me ayudará.	Someone will help me.
pregunta	question	noun	feminine	preguntas		¿Cuál es tu pregunta?	What is your question?
claro	of course, clearly	adjective				Es claro que no quiero ir.	It is clear that I don't want to go.
atrás	back, behind, ago	adverb				Él siempre va atrás de sus sueños.	He always goes after his dreams.
imagen	image, picture	noun	feminine	imágenes		La imagen es muy bonita.	The image is very pretty.
carrera	career, course, race	noun	feminine	carreras		La carrera de mi hermano fue muy exitosa.	My brother's race was very successful.
imaginar	to imagine	verb			imagino, imaginas, imagina, imaginamos, imagináis, imaginan	Yo imagino un mundo mejor.	I imagine a better world.
soler	to be accustomed to	verb			yo solía, tú solías, él/ella/usted solía, nosotros/as solíamos, vosotros/as solíais, ellos/ellas/ustedes solían	Suelo salir a correr por la mañana.	I usually go running in the morning.
ambos	both	adjective				Los dos hermanos tienen ambos una mochila.	Both brothers have a backpack each.
profundo	deep, profound	adjective				El mar es profundo.	The sea is deep.
detener	to stop, detain	verb			detengo, detienes, detiene, detenemos, detenéis, detienen	No detengas tu progreso.	Don't stop your progress.
desarrollar	to develop	verb			desarrollo, desarrollas, desarrolla, desarrollamos, desarrolláis, desarrollan	Los estudiantes desarrollan sus habilidades en clase.	The students develop their skills in class.
ocho	eight	numeral				Tengo ocho libros.	I have eight books.
señalar	to point (out), signal	verb			él/ella señala, nosotros/nosotras señalamos, ellos/ellas señalan	Ella señaló el lugar en el mapa.	She pointed to the place on the map.
elegir	to choose, elect	verb			elegir-elegimos, elegís, eligen	Ella elige una camisa roja.	She chooses a red shirt.
figura	figure	noun	feminine	figuras		La figura de la mujer es hermosa.	The figure of the woman is beautiful.
principal	main, principal	adjective				El principal objetivo de la empresa es el crecimiento.	The main goal of the company is growth.
animal	animal	noun	masculine	animales		Los animales son muy divertidos.	Animals are very fun.
base	base, basis	noun	feminine	bases		La base de la torre es muy fuerte.	The base of the tower is very strong.
preparar	to prepare	verb			preparo, preparas, prepara, preparamos, preparáis, preparan	Preparamos la cena para la fiesta.	We prepare the dinner for the party.
proponer	to propose	verb			propongo, propones, propone, proponemos, proponéis, proponen	Propongo una solución.	I propose a solution.
demostrar	to show, demonstrate	verb			yo demuestro, tú demuestras, él/ella/usted demuestra, nosotros/as demostramos, vosotros/as demostráis, ellos/ellas/ustedes demuestran	Ella demostró su habilidad en la clase.	She demonstrated her skill in class.
significar	to mean	verb			significa, significas, significa, significamos, significáis, significan	El significado de la palabra es importante.	The meaning of the word is important.
posición	position	noun	feminine	posiciones		La posición de la empresa es muy fuerte.	The position of the company is very strong.
motivo	motive, cause	noun	masculine	motivos		El motivo de la discusión fue el aumento de salario.	The reason for the discussion was the salary increase.
prueba	proof, trial, test	noun	feminine	pruebas		La prueba fue muy difícil.	The test was very difficult.
política	politics, policy	noun	feminine	politicas		La política es un tema importante.	Politics is an important topic.
nacional	national	adjective				El equipo nacional ganó el campeonato.	The national team won the championship.
lleno	full, filled	adjective	masculine	llenos		El cuarto está lleno.	The room is full.
reunir	to gather, meet, collect	verb			reuniré, reunirás, reunirá, reuniremos, reuniréis, reunirán	Vamos a reunir a todos los miembros de la familia.	We are going to gather all the family members.
faltar	to be lacking	verb			faltar-yo faltó, tú faltaste, él/ella faltó, nosotros/as faltamos, vosotros/as faltasteis, ellos/ellas faltaron	No faltes a la cita.	Don't miss the appointment.
supuesto	supposed; por supuesto: of course	adjective				El supuesto es que todos somos iguales.	The supposed thing is that we are all equal.
acompañar	to accompany	verb			acompaño, acompañas, acompaña, acompañamos, acompañáis, acompañan	Mi hermana me acompaña al cine.	My sister accompanies me to the movies.
dato	data, fact	noun	masculine	datos		Los datos son importantes para el análisis.	The data is important for the analysis.
fácil	easy	adjective				Es fácil de entender.	It is easy to understand.
desear	to want, desire, wish for	verb			deseo, deseas, desea, deseamos, deseáis, desean	Me deseo una buena noche de sueño.	I wish myself a good night's sleep.
adelante	forward, further	adverb				Vamos adelante.	Let's go forward.
empresa	firm, company, venture	noun	feminine	empresas		La empresa ofrece un servicio excelente.	The company offers an excellent service.
asunto	matter, issue, affair	noun	masculine	asuntos		El asunto es importante.	The matter is important.
presencia	presence, appearance	noun	femenino	presencias		La presencia de la reina fue muy celebrada.	The presence of the queen was very celebrated.
suyo	his, hers, yours (-fam), theirs	adjective				Ella es dueña de suyo.	She is the owner of her own.
cultura	culture	noun	feminine	culturas		La cultura es una parte importante de la vida.	Culture is an important part of life.
serie	series	noun	feminine	series		La serie de televisión es muy entretenida.	The TV series is very entertaining.
millón	million, fortune	noun	masculine	millones		El millón de personas que viven en la ciudad son muy diversas.	The million people living in the city are very diverse.
enseñar	to teach, show	verb			yo enseño, tú enseñas, él/ella/usted enseña, nosotros/as enseñamos, vosotros/as enseñáis, ellos/ellas/ustedes enseñan	Los profesores enseñan a sus alumnos.	The teachers teach their students.
construir	to construct, build	verb			construyo, construyes, construye, construimos, construís, construyen	Vamos a construir una casa.	We are going to build a house.
vender	to sell	verb			vendo, vendes, vende, vendemos, vendéis, venden	Voy a vender mi coche.	I'm going to sell my car.
representar	to represent	verb			represento, representas, representa, representamos, representáis, representan	Los actores representan la obra de teatro.	The actors perform the play.
desaparecer	to disappear, vanish	verb			desaparezco, desapareces, desaparece, desaparecemos, desaparecéis, desaparecen	Todos desaparecen cuando llega la noche.	Everyone disappears when night comes.
mandar	to send, order	verb			mando, mandas, manda, mandamos, mandáis, mandan	Él manda un mensaje a su amigo.	He sends a message to his friend.
carácter	personality, nature	noun	masculine	caracteres		El carácter de la persona es importante.	The character of the person is important.
mayoría	majority	adjective				La mayoría de los estudiantes están contentos.	The majority of the students are happy.
escuela	school	noun	feminine	escuelas		La escuela está cerca de mi casa.	The school is close to my house.
rojo	red	adjective				El coche es rojo.	The car is red.
tras	after, behind	preposition				Tras la tormenta, el sol brilló.	After the storm, the sun shone.
superior	superior, upper	adjective				El profesor es superior a los demás.	The professor is superior to the others.
andar	to walk, function	verb			él anda, tú andas, él/ella/usted anda, nosotros/as andamos, vosotros/as andáis, ellos/ellas/ustedes andan	Él anda por el parque.	He walks through the park.
corto	short, brief	adjective	masculine	cortos		El vestido es corto.	The dress is short.
autor	writer, author	noun	masculine	autores		El autor escribe un libro.	The author writes a book.
hermano	brother, [pl] siblings	noun	masculine	hermanos		Mi hermano es muy simpático.	My brother is very nice.
conocido	known, well-known	adjective				Mi conocido es muy simpático.	My acquaintance is very friendly.
preferir	to prefer	verb			prefiero, prefieres, prefiere, preferimos, preferís, prefieren	Prefiero salir a caminar.	I prefer to go for a walk.
asegurar	to assure, secure, insure	verb			yo aseguro, tú aseguras, él/ella/usted asegura, nosotros/as aseguramos, vosotros/as aseguráis, ellos/ellas/ustedes aseguran	Aseguraré que todo esté listo para la fiesta.	I will make sure that everything is ready for the party.
función	function, meeting	noun	femenino	funciones		La función es importante para el desarrollo de la empresa.	The function is important for the development of the company.
arriba	up above	adverb				Vamos arriba.	Let's go up.
serio	serious	adjective				Él es muy serio.	He is very serious.
causa	cause	noun	femine	causas		La causa de la discusión fue el dinero.	The cause of the discussion was money.
suficiente	sufficient, enough	adjective				Tengo suficiente para comprarlo.	I have enough to buy it.
grave	serious, solemn	adjective				La situación es grave.	The situation is serious.
decisión	decision	noun	feminine	decisiones		Tomó una decisión importante.	He took an important decision.
música	music	noun	feminine	músicas		Escucho música todos los días.	I listen to music every day.
extraño	strange, foreign	adjective				Mi hermano es muy extraño.	My brother is very strange.
crecer	to grow, increase	verb			crezco, creces, crece, crecemos, crecéis, crecen	Los árboles crecen rápidamente.	The trees grow quickly.
surgir	to appear, spring (forth)	verb			surgir-o, surgir-es, surgir-e, surgir-imos, surgir-ís, surgir-en	El sol siempre surge a las seis de la mañana.	The sun always rises at six in the morning.
tú	you (subj-sg/+fam)	pronoun			tú, te, ti	Tú eres mi mejor amigo.	You are my best friend.
expresión	expression	noun	feminine	expresiones		La expresión de mi abuela era siempre muy amable.	My grandmother's expression was always very kind.
alrededor	about, around, round	adverb				Vamos a caminar alrededor del lago.	We are going to walk around the lake.
matar	to kill	verb			matar, mata, mata, matamos, matáis, matan	El ladrón mató al policía.	The thief killed the policeman.
entregar	to deliver	verb			entrego, entregas, entrega, entregamos, entregáis, entregan	Yo entrego el regalo a mi amigo.	I give the gift to my friend.
río	river	noun	masculine	rios		El río es muy hermoso.	The river is very beautiful.
seguridad	security, safety	noun	feminine	seguridades		La seguridad es importante para todos.	Security is important for everyone.
término	term (language), end	noun	masculine	términos		Los términos del contrato son muy importantes.	The terms of the contract are very important.
colocar	to place, position	verb			colocaré, colocarás, colocará, colocaremos, colocaréis, colocarán	Colocaré una foto en la pared.	I will place a photo on the wall.
metro	meter, subway	noun	masculine	metros		El metro es un medio de transporte.	The metro is a means of transportation.
médico	doctor	noun	masculine	médicos		El médico recomienda una dieta saludable.	The doctor recommends a healthy diet.
establecer	to establish	verb			establezco, estableces, establece, establecemos, establecéis, establecen	El gobierno estableció una nueva ley.	The government established a new law.
guardar	to keep, save	verb			guardo, guardas, guarda, guardamos, guardáis, guardan	Yo guardo mis cosas en una caja.	I keep my things in a box.
arte	art, skill	noun	masculine	artes		El arte es una forma de expresión.	Art is a form of expression.
iniciar	to initiate, start	verb			empiezo, empiezas, empieza, empezamos, empezáis, empiezan	Iniciamos la clase con una oración.	We started the class with a sentence.
bajar	to come down, let down	verb			yo bajo, tú bajas, él/ella baja, nosotros/as bajamos, vosotros/as bajáis, ellos/ellas bajan	Bajamos a la playa.	We go down to the beach.
consecuencia	consequence	noun	feminine	consecuencias		La consecuencia de su decisión fue una gran decepción.	The consequence of his decision was a great disappointment.
notar	to notice	verb			noto, notas, nota, notamos, notáis, notan	Yo noto la diferencia.	I notice the difference.
acto	act, action	noun	masculine	actos		El acto fue muy divertido.	The act was very fun.
meter	to put (into)	verb			meto, metes, mete, metemos, metéis, meten	Meteré mi chaqueta en la maleta.	I will put my jacket in the suitcase.
absoluto	absolute	adjective				El resultado fue absoluto.	The result was absolute.
pena	trouble; valer la pena: be of worth	noun	feminine	penas		Tengo muchas penas.	I have a lot of sorrows.
actuar	to act	verb			actúo, actúas, actúa, actuamos, actuáis, actúan	Los actores están actuando en la obra de teatro.	The actors are performing in the play.
altura	height, altitude	noun	feminine	alturas		La altura de la montaña es impresionante.	The height of the mountain is impressive.
deseo	desire, wish	verb			deseo, deseas, desea, deseamos, deseáis, desean	Yo deseo una vida feliz.	I wish for a happy life.
precisamente	precisely	adverb				Precisamente, llegué a tiempo.	I arrived precisely on time.
joven	teenager, young person	adjective				Los jóvenes estudian mucho.	The young people study a lot.
veinte	twenty	numeral				Veinte personas están en la fiesta.	Twenty people are at the party.
sueño	dream, sleep	noun	masculine	sueños		Tengo un hermoso sueño.	I have a beautiful dream.
